#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AFD7CC
#Date Time: 2020-10-29 16:10:27.247
#Sample rate: 800Hz
#Samples: 7483
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 10 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 10 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 954.9296 mHz
#Period: 1.04719762 s
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0,-0.5456475593894564,-0.5950655192407457
0.001249999999999751,-1.537807458105897,-1.671109506952838
0.002500000000000391,-1.547762239698374,-1.677813830863821
0.003750000000000142,-1.557717021290842,-1.687870316730285
0.004999999999999893,-1.567671802883315,-1.697926802596753
0.006249999999999645,-1.577626584475783,-1.704631126507729
0.007500000000000284,-1.584263105537436,-1.711335450418711
0.008750000000000036,-1.594217887129909,-1.721391936285179
0.009999999999999787,-1.604172668722381,-1.728096260196158
0.01125000000000043,-1.610809189784034,-1.738152746062629
0.01250000000000018,-1.620763971376503,-1.744857069973604
0.01374999999999993,-1.627400492438151,-1.751561393884583
0.01499999999999968,-1.637355274030619,-1.758265717795559
0.01625000000000032,-1.6473100556231,-1.768322203662033
0.01750000000000007,-1.657264837215569,-1.775026527573009
0.01874999999999982,-1.663901358277217,-1.785083013439477
0.01999999999999957,-1.673856139869685,-1.791787337350453
0.02125000000000021,-1.683810921462162,-1.798491661261435
0.02249999999999996,-1.690447442523811,-1.805195985172413
0.02374999999999972,-1.69708396358546,-1.811900309083392
0.02500000000000036,-1.707038745177935,-1.818604632994372
0.02625000000000011,-1.71367526623958,-1.82195679494986
0.02749999999999986,-1.720311787301229,-1.828661118860839
0.02874999999999961,-1.726948308362874,-1.835365442771815
0.03000000000000025,-1.73690308995535,-1.842069766682797
0.03125,-1.743539611016999,-1.848774090593775
0.03249999999999975,-1.750176132078647,-1.855478414504754
0.03375000000000039,-1.760130913671123,-1.862182738415736
0.03500000000000014,-1.766767434732768,-1.868887062326712
0.03624999999999989,-1.773403955794417,-1.872239224282201
0.03749999999999964,-1.780040476856062,-1.878943548193177
0.03875000000000028,-1.786676997917713,-1.882295710148669
0.04000000000000004,-1.793313518979362,-1.889000034059648
0.04124999999999979,-1.79995004004101,-1.895704357970627
0.04250000000000043,-1.806586561102661,-1.899056519926119
0.04375000000000018,-1.813223082164307,-1.905760843837095
0.04499999999999993,-1.819859603225956,-1.909113005792584
0.04624999999999968,-1.826496124287601,-1.91581732970356
0.04750000000000032,-1.829814384818431,-1.919169491659056
0.04875000000000007,-1.836450905880076,-1.925873815570031
0.04999999999999982,-1.843087426941725,-1.92922597752552
0.05124999999999957,-1.84972394800337,-1.935930301436496
0.05250000000000021,-1.856360469065022,-1.939282463391989
0.05374999999999996,-1.86299699012667,-1.945986787302967
0.05499999999999972,-1.869633511188319,-1.949338949258457
0.05625000000000036,-1.876270032249969,-1.952691111213949
0.05750000000000011,-1.879588292780791,-1.959395435124925
0.05874999999999986,-1.88622481384244,-1.962747597080414
0.05999999999999961,-1.889543074373262,-1.966099759035902
0.06125000000000025,-1.896179595434913,-1.969451920991393
0.0625,-1.899497855965737,-1.972804082946882
0.06374999999999975,-1.906134377027385,-1.976156244902372
0.06500000000000039,-1.909452637558212,-1.979508406857863
0.06625000000000014,-1.916089158619858,-1.982860568813351
0.06749999999999989,-1.919407419150682,-1.98621273076884
0.06874999999999964,-1.926043940212327,-1.989564892724328
0.07000000000000028,-1.929362200743154,-1.992917054679819
0.07125000000000004,-1.932680461273979,-1.996269216635308
0.07249999999999979,-1.939316982335627,-1.999621378590798
0.07375000000000043,-1.942635242866453,-1.999621378590799
0.07500000000000018,-1.945953503397276,-2.002973540546287
0.07624999999999993,-1.9492717639281,-2.002973540546287
0.07749999999999968,-1.952590024458922,-2.006325702501775
0.07875000000000032,-1.95590828498975,-2.009677864457266
0.08000000000000007,-1.959226545520572,-2.009677864457266
0.08124999999999982,-1.962544806051397,-2.013030026412755
0.08249999999999957,-1.965863066582219,-2.013030026412755
0.08375000000000021,-1.969181327113045,-2.016382188368245
0.08499999999999996,-1.972499587643869,-2.019734350323734
0.08624999999999972,-1.975817848174694,-2.023086512279223
0.08750000000000036,-1.979136108705519,-2.023086512279223
0.08875000000000011,-1.982454369236342,-2.023086512279223
0.08999999999999986,-1.985772629767166,-2.026438674234713
0.09124999999999961,-1.989090890297989,-2.026438674234713
0.09250000000000025,-1.98909089029799,-2.026438674234713
0.09375,-1.992409150828815,-2.026438674234713
0.09499999999999975,-1.992409150828815,-2.026438674234713
0.09625000000000039,-1.995727411359639,-2.026438674234713
0.09750000000000014,-1.995727411359639,-2.026438674234713
0.09874999999999989,-1.999045671890463,-2.029790836190202
0.09999999999999964,-1.999045671890463,-2.029790836190202
0.1012500000000003,-2.002363932421287,-2.029790836190202
0.1025,-2.005682192952112,-2.029790836190202
0.1037499999999998,-2.005682192952112,-2.029790836190202
0.1050000000000004,-2.009000453482936,-2.029790836190202
0.1062500000000002,-2.009000453482936,-2.029790836190202
0.1074999999999999,-2.009000453482936,-2.029790836190202
0.1087499999999997,-2.012318714013759,-2.029790836190202
0.1100000000000003,-2.01231871401376,-2.026438674234713
0.1112500000000001,-2.01231871401376,-2.026438674234713
0.1124999999999998,-2.01231871401376,-2.023086512279223
