#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321AFD7CC
#Date Time: 2020-11-20 13:04:27.124
#Start: 0.01 Hz
#Stop: 5000 Hz
#Steps: 201
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 54.3664 V
#Offset: 0.00145283 V
#Relative: no
#Channel: Channel 2
#Range: 54.9218 V
#Offset: 0.00173285 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
0.01000000000000002,0.09290562571546938,-78.24910526581961,-157.9744956191805
0.01067812130066621,0.09070664309028795,-71.66532648204165,154.7755701563704
0.01140222745117411,0.09072303226200873,-78.20491203512631,45.84217217373055
0.01217543678214232,0.09031827133480641,-79.28274521835839,-114.9496368315865
0.01300107908483084,0.09020576381354042,-75.04347072758557,162.9413808348498
0.01388270995073778,0.08827411052467969,-88.51000092654969,146.0123781497753
0.01482412608359435,0.09042407486562874,-82.37985974703564,83.04784078841899
0.015829381649699,0.0905958404587915,-79.04991007708482,71.38051399667552
0.01690280573700252,0.0902670386487439,-84.11586596681295,-57.22175585220491
0.01804902099813096,0.09050458355874953,-79.66804483234115,80.9305297110314
0.01927296355763134,0.08961783377346824,-77.52323493305721,167.0482123791113
0.02057990426917063,0.09017585443982182,-77.95503984905467,166.6786730778369
0.02197547141423018,0.08779026755594552,-80.03051037720523,-108.0547929564109
0.02346567494004722,0.08882758297663915,-71.72088326186406,116.3013499738163
0.02505693234118273,0.09076912411286205,-97.04913976794606,20.95575749613628
0.02675609629617342,0.08981284185385295,-83.25601891028685,46.91737742064804
0.02857048417828449,0.09078342239495055,-76.42207956726615,68.55959806975996
0.03050790956744858,0.09022813645678726,-80.36294805113471,143.3840600061765
0.0325767158990971,0.09046405138965577,-76.76774214932456,138.7111534323311
0.03478581239478994,0.09070911847997762,-79.7210339697493,0.5827529289818401
0.03714471242937842,0.09065194004342159,-82.3661067304691,-90.17912224319005
0.03966357449992657,0.09159332634538504,-87.50955153511768,-84.17771468169434
0.04235324597282258,0.09064925943242992,-92.02567736491744,93.40121654385477
0.0452253097974752,0.08907088482898105,-82.18653986238188,114.2080524686867
0.0482921343877647,0.09157171353941505,-88.97440717709188,105.1986005027503
0.05156692688606241,0.0882926767530917,-88.1555185001222,91.1551234758779
0.05506379003919587,0.08841262483390587,-79.93265073154072,167.4013866237196
0.05879778293129478,0.08944266721471235,-79.38482317959274,69.99557723522523
0.06278498583506052,0.08924607750659311,-86.49520259840517,83.20276853801491
0.06704256946073858,0.09240835498238376,-87.12350696316832,82.16291198316617
0.07158886890101046,0.08868142218693491,-93.88096820433036,73.33962396449436
0.07644346259024788,0.08988713279691017,-73.44294705056291,142.473383292962
0.08162725661816043,0.09297636048558018,-83.721320418652,75.26568231470725
0.08716257476093235,0.0912223069993786,-77.63313939060593,100.2826176224941
0.09307325461756223,0.09006452796166388,-80.13351788014785,60.229571144341
0.09938475026541184,0.08816331428736404,-82.84639979998693,77.25679304750544
0.1061242418770481,0.08903018148162958,-68.68033933700512,134.8153264044262
0.113320752770436,0.09097208299203621,-65.83255782278617,136.978652497146
0.1210052743965519,0.08925661690496359,-74.32370026724159,93.69368481137539
0.1292108998026777,0.08881063305742459,-72.97492656411089,73.22841655748425
0.1379729661461217,0.09070949677008,-84.17669800563708,97.33521406725635
0.1473292068720996,0.09027099865141544,-74.72176210739876,80.10447504422554
0.1573199142111221,0.08986894743154174,-71.60729543568979,80.4504158048407
0.167988112695676,0.08976979459472248,-66.86292713226676,93.25529828934692
0.1793797444434413,0.08987556360992774,-72.51525543016443,99.92954323573767
0.1915438670049566,0.08959314553124263,-71.09296184119464,110.0046147895991
0.2045328646277598,0.09092171662713611,-65.64864538970261,100.1552242799517
0.2184026738467955,0.08991239174408498,-64.63814304300429,99.59757605120345
0.2332130243725916,0.08802085602741469,-67.47841756325842,78.61580136850922
0.2490276963145757,0.08881016454018062,-62.45951783077092,88.46687515944643
0.26591479484725,0.08854151183912973,-63.6667006063492,93.73300030240739
0.2839470435020698,0.09292252063937725,-63.51097609568064,77.84685591079557
0.3032020973480639,0.09108717157637648,-63.17089859384374,90.24615135278026
0.3237628774099023,0.09098490363306191,-60.73524876464105,95.70225863161556
0.3457179277635651,0.08990514522958054,-59.30031581049504,95.19388183105923
0.3691617968474306,0.08930042213517,-59.62393594801029,99.12334014137116
0.3941954446308751,0.08979055769559127,-57.21364623362108,90.96040989596904
0.4209266773938515,0.08994142579436004,-57.93807779523977,83.8261508508309
0.4494706119897938,0.09148232985754746,-57.38301919560521,85.85388698958333
0.4799501715911682,0.09105749108121025,-56.77171377782286,90.3749087288535
0.5124966150526048,0.09073866409061938,-56.17675227144733,91.31465987095143
0.547250102171253,0.08974542311651491,-55.45375929373037,90.02098796592669
0.5843602972786613,0.09043404441893658,-53.50507482214336,87.61771370294716
0.6239870137634891,0.09042275523991504,-53.87249048807898,89.06073755632748
0.6663009023007008,0.09104919079959417,-53.38483727352589,91.74603822922788
0.7114841857510205,0.09061287906246211,-53.13328276960488,90.0089139115311
0.7597314438955114,0.08902777853492716,-52.63088007617918,92.42986571355692
0.8112504513846527,0.09053400467010997,-51.36510796133432,92.22323897680872
0.8662630725105533,0.08807841710434439,-51.01776911354073,89.70871886960785
