#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321AFD7CC
#Date Time: 2020-11-20 19:58:36.640
#Start: 0.1 Hz
#Stop: 1e+06 Hz
#Steps: 501
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 54.3664 V
#Offset: 0.00145283 V
#Relative: no
#Channel: Channel 2
#Range: 54.9218 V
#Offset: 0.00173285 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
51.99959965335162,0.08377772068326157,-0.1458190352628165,-9.398122528160187
53.70317963702533,0.0918153960558411,-0.1536857491053366,-9.697515603621568
55.46257129579105,0.0823168993909138,-0.1614948763653854,-10.02341827636997
57.27960309858292,0.08874125049343895,-0.1691123915653029,-10.34442737177648
59.15616341754743,0.07935828404979502,-0.1819058367473021,-10.65972774009609
61.09420249055728,0.07878976655652226,-0.1927476696879081,-11.01121954992285
63.0957344480193,0.08584695346991833,-0.2010461591734702,-11.34910395150985
65.16283940608429,0.07980074775006568,-0.2116670571673631,-11.71693475643726
67.29766562843183,0.0886394984196867,-0.2243971187801985,-12.07410332882774
69.50243175887977,0.08411552285376407,-0.2372274543858854,-12.46027274123564
71.77942912713615,0.08417361685801804,-0.2518148989230793,-12.84852074648266
74.13102413009162,0.08274853591353422,-0.2656117499268781,-13.24975033646048
76.55966069112554,0.08164551763598842,-0.2835196400834638,-13.67815546464367
79.06786279998246,0.08075698773917069,-0.2978240561476623,-14.10577448865975
81.65823713585907,0.07923330893037284,-0.3154728696443813,-14.53771934380238
84.33347577642741,0.07717816337457599,-0.3324861863417493,-15.00617197075239
87.09635899560797,0.08112630979111053,-0.3551707513813432,-15.45778665817107
89.94975815300347,0.07677865786698372,-0.3724404777065183,-15.95395435523895
92.89663867799364,0.07702994262504249,-0.3954830015428041,-16.45017446650213
95.94006315159317,0.07559143322433043,-0.4177370799657312,-16.92985012523458
99.08319448927666,0.07640308748269611,-0.4442892178552659,-17.45013615527886
102.3292992280754,0.07448388768421027,-0.4697651258438033,-17.99865211107154
105.6817509213658,0.07393312856735396,-0.4958468573195839,-18.5217365144172
109.1440336448755,0.07364855007711925,-0.5265502739119237,-19.10525105531155
112.719745617551,0.07211799398648921,-0.5580077602174285,-19.67033566282294
116.4126029410491,0.07115712529649752,-0.5915392494881945,-20.26265220027782
120.2264434617412,0.07073930862458103,-0.6252896644820005,-20.87550038187466
124.1652307592409,0.06879297284072317,-0.6606478301274831,-21.4757782085081
128.233058265602,0.06737902430303269,-0.7000572989853505,-22.12385077797911
132.4341535194665,0.06789455042392747,-0.7446169350225924,-22.7536961701739
136.7728825595848,0.06504461812276734,-0.7851063274758778,-23.43319884244285
141.2537544622753,0.06394578549096462,-0.8316034127566602,-24.10987437248552
145.8814260275348,0.06125025052137739,-0.8767072437044447,-24.79826265883231
150.6607066186742,0.05967521613270184,-0.9287686219165326,-25.49556253720762
155.5965631605074,0.05906112804781584,-0.983515020150501,-26.23075201127624
160.6941253012876,0.05754098242319235,-1.039090785076859,-26.9603285925204
165.958690743756,0.05642743326926326,-1.097389661390353,-27.70474445724994
171.3957307508425,0.0541017708604925,-1.160377511163629,-28.47905877924541
177.010895831742,0.05103449155761119,-1.225668053031165,-29.26932474118075
182.8100216142741,0.05025620365644481,-1.298014282137602,-30.06356442996156
188.7991349096293,0.04523261246496772,-1.361277030089503,-30.85212683494948
194.9844599758046,0.04541558670207008,-1.4414118434757,-31.67530102519402
201.3724249862388,0.0424396925267459,-1.519196065493677,-32.4961828918166
207.9696687103694,0.04183995956348659,-1.603227610423902,-33.33480207285675
214.7830474130533,0.03655487073558682,-1.684325055279606,-34.18965067244662
221.8196419800219,0.03641253246544592,-1.777688583354953,-35.06521264027678
229.0867652767773,0.03148529467812037,-1.867977862674998,-35.92969608829475
236.5919697485757,0.02801495790686202,-1.966691924121379,-36.8142464422779
244.3430552693972,0.02527974615769474,-2.06726107999858,-37.69482256333642
252.3480772480576,0.02303195705330802,-2.174349452725501,-38.5884781808407
260.6153549998896,0.02095617500624234,-2.283897811397575,-39.48765488825973
269.1534803926914,0.01448860052489984,-2.394497911665811,-40.42345425156805
277.9713267759289,0.01316632789756174,-2.514981694717391,-41.33001488219872
287.0780582024693,0.00877976326595682,-2.635541292568186,-42.24648148460768
296.4831389524343,0.002798396724512322,-2.762742847565185,-43.15686772292845
306.1963433690676,0.0007125846886043561,-2.897214378452332,-44.08783199300274
316.227766016838,-0.006074781404562935,-3.027998541726244,-45.02935880948427
326.5878321723361,-0.008834842259264805,-3.170263388632671,-45.94336381747722
337.2873086588689,-0.01267262567568025,-3.321619839690412,-46.8601660959982
348.3373150360117,-0.01881290598096146,-3.46495870378289,-47.81810667927357
359.7493351557424,-0.02452472898903307,-3.617419591691136,-48.73603083217559
371.5352290971729,-0.03090692235180056,-3.779141259249672,-49.66466453418201
383.7072454922789,-0.03516364477253961,-3.936116408186389,-50.57407956936468
396.2780342554394,-0.04177118781111623,-4.105996984838571,-51.49045867330406
409.260659730011,-0.04747230104431002,-4.278026518864855,-52.39532264978322
422.6686142656034,-0.05425556392757389,-4.452424939600576,-53.33245776825107
436.5158322401662,-0.06087104275321363,-4.632495711140734,-54.18916255041643
450.8167045414601,-0.06571709872025949,-4.818130970041254,-55.07554912934332
465.5860935229592,-0.07602071484602252,-5.005795018397805,-55.97363601794234
480.839348449729,-0.08398688127173508,-5.19376502702471,-56.83899999592791
496.5923214503364,-0.0889259156696533,-5.392171188927131,-57.69826034075712
512.8613839913648,-0.09820694074945491,-5.587527167729589,-58.57252860213316
529.6634438916582,-0.1056626979787164,-5.794073062890105,-59.4071970582125
547.0159628939722,-0.1122749511673705,-6.006586952468521,-60.22617425019486
564.9369748123029,-0.1234090664262478,-6.215259793723197,-61.04556176818244
583.4451042737448,-0.1325196373994539,-6.433824383534721,-61.82899518738786
602.5595860743582,-0.1431868241942542,-6.650655895607639,-62.62297683616498
622.3002851691602,-0.1533972591023224,-6.869624514493529,-63.41469876603517
642.6877173170202,-0.1652246832453305,-7.104339712613207,-64.17848951328293
663.743070401909,-0.173370746718731,-7.336144836454795,-64.90640088440369
685.488226452662,-0.185393954697595,-7.563562489387666,-65.66091204508557
707.9457843841388,-0.1948036145429746,-7.806524593207734,-66.35641657475415
731.1390834834181,-0.2103756814369247,-8.036519437829611,-67.05570050859711
755.0922276654342,-0.2204011453379586,-8.277419153531838,-67.74373855955648
779.8301105232593,-0.2304377615917906,-8.518623439226774,-68.41019640456364
805.3784411990678,-0.2451967657158488,-8.761275554846129,-69.04359296958413
831.7637711026719,-0.2575794608093963,-9.005213006293829,-69.71791794054315
859.0135215053961,-0.272238846241856,-9.250529690884184,-70.29883154194344
887.15601203796,-0.2857343388940387,-9.500418650308532,-70.86714041287878
916.2204901219993,-0.3025030668267476,-9.753015127375456,-71.53571497809617
946.2371613657921,-0.3174072411106929,-10.01094925633705,-72.13752511134885
977.2372209558104,-0.3315424081369395,-10.25125726482633,-72.6255614313383
1009.252886076683,-0.3470473033188698,-10.52072283152693,-73.17514538114517
1042.317429393304,-0.3580373981523583,-10.77707596454776,-73.71826932919815
1076.465213629834,-0.3765102593885695,-11.0513045487683,-74.17276285563219
1111.731727281591,-0.3915216601839485,-11.31891202452664,-74.64853456664667
1148.153621496882,-0.406469888615016,-11.57825277369601,-75.13036432928163
1185.76874816716,-0.418118355930812,-11.85307724252649,-75.52261188742918
1224.616199265048,-0.4369766349614493,-12.13351975195054,-76.07851353196982
1264.736347471151,-0.4474230716539057,-12.38964550956436,-76.27920045517826
1306.17088813184,-0.4672189828908407,-12.66066624641612,-76.79655912460539
1348.962882591653,-0.4788894981674084,-12.95050012269648,-77.09119643035848
1393.156802945302,-0.4995705108737591,-13.22164900094337,-77.61945166462152
1438.798578255845,-0.5170071159856112,-13.50662081493673,-78.08369007772325
1485.935642287006,-0.5299782279707101,-13.77219831362011,-78.2667679220083
1534.616982799294,-0.5455811887176264,-14.04991931262729,-78.60468959519741
1584.893192461113,-0.5612230438203483,-14.33029093958943,-79.06221629660871
1636.816521427809,-0.5733666316422584,-14.61570708156563,-79.26526151686187
1690.440931643263,-0.5912484127908803,-14.87686329253003,-79.51307528898927
1745.822152920504,-0.6089860914754899,-15.15735803365039,-79.93795473781245
1803.017740859568,-0.6185319971468021,-15.4247271346267,-80.03595288604532
1862.087136662868,-0.6342866054691172,-15.71837682925206,-80.27449880113737
1923.091728910158,-0.6447321021792897,-15.96577251974738,-80.57974766707457
1986.094917357372,-0.6568002001312996,-16.25033378584115,-80.7429185800317
2051.162178825565,-0.6739970761576951,-16.51035173137888,-80.95626798443749
2118.361135248502,-0.6848702539617499,-16.78547089478459,-81.33615165205323
2187.761623949552,-0.7010791391116782,-17.04990007924201,-81.42929567907214
2259.435770220979,-0.7017911535093155,-17.32452649450595,-81.40674557548141
2333.458062281002,-0.7168121464563294,-17.58697490182391,-81.70912649755419
2409.905428686596,-0.7240822190024936,-17.85622606987449,-81.65915280784077
2488.857318282391,-0.7430687659800002,-18.11646238339716,-82.05215223039204
2570.395782768865,-0.7523047611849908,-18.39733134369618,-82.22258656060556
2654.605561975539,-0.7609988648032955,-18.68986227899951,-82.40851343881641
2741.574171927884,-0.767481941829119,-18.98551283076403,-82.51147908104997
2831.391995799379,-0.7801208056083281,-19.22754909077715,-82.47975312979261
2924.152377843337,-0.7889571721581199,-19.51803549466221,-82.82352194390785
3019.951720402017,-0.7957838797863852,-19.77701980363807,-82.51074857499532
3118.889584093939,-0.8047070351320497,-20.0317577096822,-82.80902925685939
3221.068791283435,-0.812190437836485,-20.33310142731324,-82.87269173082693
3326.595532940048,-0.8130469806222461,-20.5539983623006,-83.22048929048863
3435.579478998747,-0.8198779194447431,-20.86712968562385,-82.98270643604152
3548.133892335757,-0.8270265951339605,-21.14525843691964,-83.20450319306747
3664.375746478333,-0.8349036418197396,-21.3769489231457,-83.06235373510549
3784.425847170936,-0.8407802511276828,-21.67736152078668,-83.12060441847035
3908.408957924021,-0.844372599515619,-22.01730627836686,-83.33401142099545
4036.453929676054,-0.8489843512013994,-22.21231378318462,-83.30751078236761
4168.693834703356,-0.8495224973455429,-22.52101100177271,-83.22745951129662
4305.26610491711,-0.8603316986303621,-22.75445858786327,-83.40198529525853
4446.312674691089,-0.8598615727954915,-23.04605568747832,-83.08081060403232
4591.98012836869,-0.8630621587146174,-23.2498816328551,-83.1793581206019
4742.419852602448,-0.8672053612588626,-23.59890857524723,-83.56704326501064
4897.788193684467,-0.8713676067572651,-23.89779665949087,-83.46225440646563
5058.246620031143,-0.8767208749637891,-24.09758894842587,-82.83821946341482
5223.961889991204,-0.8739466707798835,-24.40885832385458,-83.35166076525364
5395.106225151279,-0.8757023568289856,-24.71274866647281,-83.35460141105534
5571.857489319304,-0.8882735050669341,-24.97667918161835,-83.01976427089404
5754.399373371573,-0.8811320426462763,-25.23381480891264,-82.69883170453903
5942.921586155733,-0.8844338959460023,-25.49777885839234,-83.31050232452634
6137.620051647946,-0.8882451932452405,-25.85272096406087,-83.44359476880761
6338.697112569277,-0.8819157856689874,-26.02657893545061,-83.89304540841766
6546.361740672747,-0.8882107373755517,-26.31358626966088,-83.01315224901907
6760.829753919813,-0.8843668289164314,-26.61214204210585,-82.71935445342442
6982.324040771705,-0.8917696272138633,-26.9111486699215,-83.06733307674068
7211.074791828991,-0.9009790733766109,-27.13081974192018,-82.93721655130867
7447.31973905989,-0.902021113439998,-27.42227370331337,-83.04281809573138
7691.304402866092,-0.896681353362512,-27.67983469715617,-82.6214435543269
7943.282347242806,-0.8930223154414962,-27.94164425234514,-82.13798646254315
8203.515443298178,-0.8913930765433496,-28.17420819759767,-82.44774412694028
8472.274141405964,-0.8937410304325399,-28.52483764793876,-83.51936842886042
8749.837752274356,-0.9103366007259778,-28.70944818431771,-82.34000828843006
9036.494737223005,-0.8908762267652028,-29.12269368421234,-82.43684843890446
9332.543007969905,-0.8941299315019441,-29.51938362048613,-82.3705492379876
9638.290236239707,-0.9019349888610724,-29.49959337064041,-81.50913964520149
9954.054173515266,-0.8943099998025459,-29.80145709480168,-81.89079903369259
10280.16298126473,-0.8887777298745978,-30.18595926713422,-80.91312020614478
10616.95557198724,-0.9016855023955406,-30.39257619616174,-81.74947004017156
