#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321AFD7CC
#Date Time: 2020-11-20 21:35:00.656
#Start: 0.1 Hz
#Stop: 1e+06 Hz
#Steps: 501
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 54.3664 V
#Offset: 0.00145283 V
#Relative: no
#Channel: Channel 2
#Range: 54.9218 V
#Offset: 0.00173285 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
0.1,0.0900469773868483,-0.01659684240370788,-0.5984465565527977
0.1032761405761398,0.090741639973948,-0.01673365161793344,-0.6262193304388486
0.1066596121230259,0.09170265443427081,-0.01886910636051779,-0.6683184787871657
0.1101539309541415,0.09098077328099814,-0.01720957642439236,-0.6561232924918032
0.1137627285823431,0.0918080153140024,-0.01882113174659914,-0.689109299159071
0.117489755493953,0.0896238921658771,-0.01602341744907676,-0.7052789646356388
0.1213388850464976,0.08999943340555093,-0.01737358935850532,-0.7155679189250179
0.1253141174941416,0.08994669905766332,-0.01743928491265158,-0.7622003754664917
0.1294195841449986,0.09044942142490792,-0.0169502411241275,-0.7708080671702362
0.1336595516546443,0.09128315673465261,-0.01826956723856828,-0.8038547007332113
0.1380384264602887,0.09055117021170928,-0.01763580836755567,-0.8356832372604899
0.1425607593602188,0.09011784034470083,-0.01690644241949451,-0.8546559851333342
0.147231250243272,0.08972590105855519,-0.01717898797152398,-0.8876481222102939
0.1520547529732497,0.08980485951863028,-0.01680332351087463,-0.9137721204091918
0.1570362804333552,0.08745912120352406,-0.01530392302244778,-0.9426563058514859
0.162181009735893,0.08980470798899495,-0.01795953840971798,-0.9799454535642056
0.1674942876026438,0.09030974466924081,-0.01718038817910158,-1.002656238848914
0.1729816359215104,0.09137079658674567,-0.01895734896922868,-1.051402554731929
0.1786487574852054,0.0909253698711126,-0.0203425825917369,-1.074444986275779
0.1845015419179474,0.08825949169893933,-0.01588307385288363,-1.117810343415595
0.1905460717963249,0.09098350002892032,-0.0203028716819841,-1.139577129777596
0.1967886289706847,0.0919128654999251,-0.02146489165439162,-1.175149240193623
0.2032357010936221,0.08978831395371707,-0.01921456116912548,-1.233360112340897
0.2098939883623525,0.08903093410555676,-0.01866421386838104,-1.272440978828929
0.2167704104819696,0.0892953317822732,-0.01800576743185216,-1.311578857958624
