#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AFD7CC
#Date Time: 2020-12-01 11:59:40.585
#Sample rate: 8000Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 10 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 10 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: sumof2sin
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 1 V
#Offset: 0 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0,0.08482194146714467,0.1122406533675143
0.0001249999999999862,0.1345958494295079,0.1155928153230037
0.0002499999999999725,0.1644601942069259,0.1122406533675143
0.0003750000000000142,0.2109158416384649,0.1122406533675143
0.0005000000000000004,0.2407801864158828,0.1155928153230037
0.0006249999999999867,0.2839175733165976,0.1155928153230037
0.0007499999999999729,0.3171001786248398,0.1155928153230037
0.0008750000000000147,0.3536010444639062,0.1189449772784931
0.001000000000000001,0.3867836497721484,0.1222971392339825
0.001124999999999987,0.4199662550803905,0.1222971392339825
0.001249999999999973,0.4531488603886327,0.1256493011894719
0.001375000000000015,0.4763766841044021,0.1290014631449612
0.001500000000000001,0.5062410288818201,0.1323536251004507
0.001624999999999988,0.5228323315359412,0.1357057870559401
0.001749999999999974,0.5493784157825349,0.1390579490114294
0.001875000000000016,0.5593331973750075,0.1390579490114294
0.002000000000000002,0.5825610210907771,0.1424101109669188
0.002124999999999988,0.5891975421524255,0.1457622729224082
0.002249999999999974,0.5991523237448981,0.1491144348778976
0.002375000000000016,0.6057888448065466,0.152466596833387
0.002500000000000002,0.6091071053373708,0.1558187587888764
0.002624999999999988,0.6091071053373708,0.1625230826998551
0.002749999999999975,0.6057888448065466,0.1658752446553445
0.002875000000000016,0.6024705842757224,0.1658752446553445
0.003000000000000003,0.5858792816216013,0.1692274066108339
0.003124999999999989,0.5858792816216013,0.1759317305218127
0.003249999999999975,0.5560149368441833,0.1759317305218127
0.003375000000000017,0.5526966763133592,0.179283892477302
0.003500000000000003,0.5161958104742927,0.179283892477302
0.003624999999999989,0.5062410288818201,0.1826360544327914
0.003749999999999976,0.4664219025119296,0.1859882163882808
0.003875000000000017,0.4531488603886327,0.1893403783437702
0.004000000000000004,0.4066932129570937,0.1893403783437702
0.00412499999999999,0.3901019103029725,0.1893403783437702
0.004249999999999976,0.3436462628714335,0.1926925402992596
0.004375000000000018,0.320418439155664,0.196044702254749
0.004500000000000004,0.273962791724125,0.196044702254749
0.00462499999999999,0.244098446946707,0.1926925402992596
0.004749999999999976,0.1943245389843438,0.1926925402992596
0.004875000000000018,0.1644601942069259,0.1926925402992596
0.005000000000000004,0.1180045467753868,0.1926925402992596
0.005124999999999991,0.08150368093632046,0.1926925402992596
0.005249999999999977,0.04168455456642986,0.1893403783437702
0.005375000000000019,0.001865428196539268,0.1893403783437702
0.005500000000000005,-0.03463543764252711,0.1893403783437702
0.005624999999999991,-0.07777282454324191,0.1859882163882808
0.005749999999999977,-0.1109554298514841,0.1826360544327914
0.005875000000000019,-0.1507745562213747,0.1826360544327914
0.006000000000000005,-0.1773206404679684,0.179283892477302
0.006124999999999992,-0.217139766837859,0.1759317305218127
0.006249999999999978,-0.2370493300228043,0.1725795685663233
0.00637500000000002,-0.2768684563926949,0.1692274066108339
0.006500000000000006,-0.2901414985159917,0.1658752446553445
0.006624999999999992,-0.3266423643550581,0.1625230826998551
0.006749999999999978,-0.3365971459475308,0.1591709207443657
0.00687500000000002,-0.3664614907249487,0.1558187587888764
0.007000000000000006,-0.3697797512557729,0.152466596833387
0.007124999999999992,-0.3930075749715424,0.1457622729224082
0.007249999999999979,-0.3930075749715424,0.1424101109669188
0.00737500000000002,-0.4062806170948393,0.1390579490114294
0.007500000000000007,-0.4062806170948393,0.1323536251004507
0.007624999999999993,-0.4062806170948393,0.1290014631449612
0.007749999999999979,-0.4062806170948393,0.1256493011894719
0.007875000000000021,-0.3963258355023667,0.1189449772784931
0.008000000000000007,-0.3930075749715424,0.1155928153230037
0.008124999999999993,-0.3730980117865972,0.1122406533675143
0.00824999999999998,-0.3664614907249487,0.108888491412025
0.008375000000000021,-0.339915406478355,0.1055363294565356
0.008500000000000008,-0.3266423643550581,0.1021841675010462
0.008624999999999994,-0.293459759046816,0.1021841675010462
0.00874999999999998,-0.2801867169235191,0.09883200554555682
0.008875000000000022,-0.2436858510844527,0.09547984359006743
0.009000000000000008,-0.2204580273686832,0.09212768163457805
0.009124999999999994,-0.1839571615296168,0.08877551967908867
0.00924999999999998,-0.1540928167521989,0.08877551967908867
0.009375000000000022,-0.1142736903823083,0.08542335772359928
0.009500000000000008,-0.08109108507406614,0.08542335772359928
0.009624999999999995,-0.04459021923499976,0.08542335772359928
0.009749999999999981,-0.004771092865109164,0.08207119576810989
0.009875000000000023,0.028411512443133,0.08207119576810989
0.01000000000000001,0.07486715987467202,0.08207119576810989
0.010125,0.10473150465209,0.08207119576810989
0.01024999999999998,0.1545054126144532,0.08207119576810989
0.01037500000000002,0.1810514968610469,0.08207119576810989
0.01050000000000001,0.2308254048234102,0.08542335772359928
0.010625,0.2573714890700039,0.08542335772359928
0.01074999999999998,0.3038271365015429,0.08877551967908867
0.01087500000000002,0.3237366996864882,0.08877551967908867
0.01100000000000001,0.3735106076488515,0.09212768163457805
0.011125,0.3867836497721484,0.09212768163457805
