#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AF1F70
#Date Time: 2020-09-24 15:49:37.542
#Sample rate: 8000Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 10 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 10 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Pulse
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 1.25 V
#Offset: 0 V
#Symmetry: 0.8 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.352,-0.01039189098952142,-0.01430108520624517
-0.351875,-0.01039189098952142,-0.01430108520624517
-0.35175,-0.01039189098952142,-0.01430108520624517
-0.351625,-0.01372343635072326,-0.01430108520624517
-0.3515,-0.01039189098952294,-0.01430108520624517
-0.351375,-0.01039189098952142,-0.01430108520624517
-0.3512500000000001,-0.01039189098952142,-0.01430108520624517
-0.351125,-0.01039189098952142,-0.0109632643427301
-0.351,-0.01039189098952142,-0.01096326434272859
-0.350875,-0.01039189098952142,-0.01096326434272859
-0.35075,-0.01039189098952142,-0.01096326434272859
-0.350625,-0.01039189098952142,-0.01430108520624517
-0.3505,-0.01039189098952142,-0.01430108520624517
-0.350375,-0.01039189098952142,-0.01430108520624517
-0.3502500000000001,-0.01039189098952142,-0.01430108520624517
-0.350125,-0.01039189098952142,-0.0109632643427301
-0.35,-0.01039189098952142,-0.01430108520624517
-0.349875,-0.01039189098952142,-0.01430108520624517
-0.34975,-0.01039189098952142,-0.01096326434272859
-0.349625,-0.01039189098952142,-0.01096326434272859
-0.3495,-0.01039189098952142,-0.01096326434272859
-0.349375,-0.01039189098952142,-0.01096326434272859
-0.3492500000000001,-0.01039189098952142,-0.01096326434272859
-0.349125,-0.01039189098952142,-0.01430108520624365
-0.349,-0.01039189098952142,-0.01430108520624517
-0.348875,-0.01039189098952142,-0.0109632643427301
-0.34875,-0.01039189098952142,-0.01430108520624517
-0.348625,-0.01039189098952142,-0.01096326434272859
-0.3485,-0.01039189098952142,-0.01096326434272859
-0.348375,-0.01039189098952142,-0.01430108520624517
-0.3482500000000001,-0.01039189098952142,-0.0109632643427301
-0.348125,-0.01039189098952142,-0.01096326434272859
-0.348,-0.01039189098952142,-0.01096326434272859
-0.347875,-0.01039189098952142,-0.01096326434272859
-0.34775,-0.01039189098952142,-0.01096326434272859
-0.347625,-0.01039189098952142,-0.01096326434272859
-0.3475,-0.01039189098952142,-0.01096326434272859
-0.347375,-0.01039189098952142,-0.01096326434272859
-0.3472500000000001,-0.01039189098952142,-0.01096326434272859
-0.347125,-0.01039189098952142,-0.01096326434272859
-0.347,-0.01039189098952142,-0.01096326434272859
-0.346875,-0.01039189098952142,-0.01096326434272859
-0.34675,-0.01039189098952142,-0.01096326434272859
-0.346625,-0.01039189098952142,-0.01096326434272859
-0.3465,-0.01039189098952142,-0.01096326434272859
-0.346375,-0.01039189098952142,-0.01430108520624517
-0.3462500000000001,-0.01039189098952142,-0.01430108520624517
-0.346125,-0.01039189098952142,-0.0109632643427301
-0.346,-0.01039189098952142,-0.01096326434272859
-0.345875,-0.01039189098952142,-0.01096326434272859
-0.34575,-0.01039189098952142,-0.01096326434272859
-0.345625,-0.01039189098952142,-0.01430108520624517
-0.3455,-0.01039189098952142,-0.0109632643427301
-0.345375,-0.01039189098952142,-0.01096326434272859
-0.3452500000000001,-0.01039189098952142,-0.01096326434272859
-0.345125,-0.01039189098952142,-0.01430108520624365
-0.345,-0.01372343635072326,-0.01430108520624517
-0.344875,-0.01039189098952294,-0.01430108520624517
-0.34475,-0.01039189098952142,-0.01430108520624517
-0.344625,-0.01039189098952142,-0.01430108520624517
-0.3445,-0.01039189098952142,-0.01430108520624517
-0.344375,-0.01039189098952142,-0.01430108520624517
-0.3442500000000001,-0.01039189098952142,-0.01430108520624517
-0.344125,-0.01039189098952142,-0.01430108520624517
-0.344,-0.01039189098952142,-0.01430108520624517
-0.343875,-0.01039189098952142,-0.01430108520624517
-0.34375,-0.01039189098952142,-0.01430108520624517
-0.343625,-0.01039189098952142,-0.01430108520624517
-0.3435,-0.01039189098952142,-0.01430108520624517
-0.343375,-0.01039189098952142,-0.01430108520624517
-0.3432500000000001,-0.01372343635072174,-0.01430108520624517
-0.343125,-0.01372343635072326,-0.01430108520624517
-0.343,-0.01039189098952142,-0.01430108520624517
-0.342875,-0.01039189098952142,-0.01430108520624517
-0.34275,-0.01372343635072326,-0.01430108520624517
-0.342625,-0.01039189098952142,-0.01430108520624517
-0.3425,-0.01372343635072174,-0.01430108520624517
-0.342375,-0.01372343635072326,-0.01430108520624517
-0.3422500000000001,-0.01372343635072326,-0.01430108520624517
-0.342125,-0.01372343635072326,-0.01430108520624517
-0.342,-0.01372343635072326,-0.01430108520624517
-0.341875,-0.01039189098952294,-0.01430108520624517
-0.34175,-0.01039189098952142,-0.01430108520624517
-0.341625,-0.01372343635072326,-0.01430108520624517
-0.3415,-0.01372343635072326,-0.01430108520624517
-0.341375,-0.01372343635072326,-0.01430108520624517
-0.3412500000000001,-0.01372343635072326,-0.01430108520624517
-0.341125,-0.01372343635072326,-0.01430108520624517
-0.341,-0.01372343635072326,-0.01430108520624517
-0.340875,-0.01372343635072326,-0.01430108520624517
-0.34075,-0.01372343635072326,-0.01430108520624517
-0.340625,-0.01372343635072326,-0.01430108520624517
